Station Name,CARMACKS CS,,,,,,,,,,,,,,,,,,,,,,,,,
Province,YUKON TERRITORY,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,62.12,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-136.19,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,542.9,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,2100301,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71039,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,XCK,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2008/8/5,2008,8,5,,25.1,,6.1,,15.6,,2.4,,0,,,M,,M,,M,,,33,,39,
2008/8/6,2008,8,6,,15.7,,11.7,,13.7,,4.3,,0,,,M,,M,,M,,,34,,43,
2008/8/7,2008,8,7,,14.6,,10.4,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2008/8/8,2008,8,8,,22.5,,11.1,,16.8,,1.2,,0,,,M,,M,,M,,,35,,33,
2008/8/9,2008,8,9,,18.9,,2.3,,10.6,,7.4,,0,,,M,,M,,M,,,35,,44,
2008/8/10,2008,8,10,,19.9,,-2.5,,8.7,,9.3,,0,,,M,,M,,M,,,,,<31,
2008/8/11,2008,8,11,,20.3,,-0.6,,9.9,,8.1,,0,,,M,,M,,M,,,,,<31,
2008/8/12,2008,8,12,,16.4,,0.4,,8.4,,9.6,,0,,,M,,M,,M,,,12,,41,
2008/8/13,2008,8,13,,20.8,,5,,12.9,,5.1,,0,,,M,,M,,M,,,14,,41,
2008/8/14,2008,8,14,,19.6,,11.2,,15.4,,2.6,,0,,,M,,M,,M,,,14,,43,
2008/8/15,2008,8,15,,17.8,,8,,12.9,,5.1,,0,,,M,,M,,M,,,,,<31,
2008/8/16,2008,8,16,,21.1,,2.8,,12,,6,,0,,,M,,M,,M,,,13,,37,
2008/8/17,2008,8,17,,16.6,,8.8,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2008/8/18,2008,8,18,,17.2,,5,,11.1,,6.9,,0,,,M,,M,,M,,,,,<31,
2008/8/19,2008,8,19,,18.3,,5.1,,11.7,,6.3,,0,,,M,,M,,M,,,,,<31,
2008/8/20,2008,8,20,,18.1,,10.2,,14.2,,3.8,,0,,,M,,M,,M,,,,,<31,
2008/8/21,2008,8,21,,14.5,,9.3,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2008/8/22,2008,8,22,,16.3,,10.1,,13.2,,4.8,,0,,,M,,M,,M,,,12,,32,
2008/8/23,2008,8,23,,19.2,,8.7,,14,,4,,0,,,M,,M,,M,,,12,,35,
2008/8/24,2008,8,24,,14.8,,9.6,,12.2,,5.8,,0,,,M,,M,,M,,,,,<31,
2008/8/25,2008,8,25,,10.4,,5.2,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2008/8/26,2008,8,26,,10.4,,5.1,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2008/8/27,2008,8,27,,11.1,,5.6,,8.4,,9.6,,0,,,M,,M,,M,,,,,<31,
2008/8/28,2008,8,28,,12.7,,5.7,,9.2,,8.8,,0,,,M,,M,,M,,,33,,46,
2008/8/29,2008,8,29,,14.1,,4.3,,9.2,,8.8,,0,,,M,,M,,M,,,32,,32,
2008/8/30,2008,8,30,,16,,-1.3,,7.4,,10.6,,0,,,M,,M,,M,,,32,,32,
2008/8/31,2008,8,31,,18.1,,-3.2,,7.5,,10.5,,0,,,M,,M,,M,,,,,<31,
2008/9/1,2008,9,1,,15,,-2.7,,6.2,,11.8,,0,,,M,,M,,M,,,11,,32,
2008/9/2,2008,9,2,,17.3,,0.8,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2008/9/3,2008,9,3,,15.9,,-2.6,,6.7,,11.3,,0,,,M,,M,,M,,,13,,33,
2008/9/4,2008,9,4,,17.8,,2,,9.9,,8.1,,0,,,M,,M,,M,,,,,<31,
2008/9/5,2008,9,5,,17.8,,-0.9,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2008/9/6,2008,9,6,,17.2,,1.2,,9.2,,8.8,,0,,,M,,M,,M,,,,,<31,
2008/9/7,2008,9,7,,14.9,,3,,9,,9,,0,,,M,,M,,M,,,12,,37,
2008/9/8,2008,9,8,,12.1,,7.1,,9.6,,8.4,,0,,,M,,M,,M,,,,,<31,
2008/9/9,2008,9,9,,11.9,,0.8,,6.4,,11.6,,0,,,M,,M,,M,,,,,<31,
2008/9/10,2008,9,10,,16.6,,7.1,,11.9,,6.1,,0,,,M,,M,,M,,,16,,35,
2008/9/11,2008,9,11,,17,,3.9,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2008/9/12,2008,9,12,,15.8,,4.3,,10.1,,7.9,,0,,,M,,M,,M,,,15,,32,
2008/9/13,2008,9,13,,14.1,,-1.5,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2008/9/14,2008,9,14,,17.3,,2,,9.7,,8.3,,0,,,M,,M,,M,,,13,,32,
2008/9/15,2008,9,15,,17.3,,3.4,,10.4,,7.6,,0,,,M,,M,,M,,,,,<31,
2008/9/16,2008,9,16,,13.3,,0.5,,6.9,,11.1,,0,,,M,,M,,M,,,14,,43,
2008/9/17,2008,9,17,,16.8,,4.8,,10.8,,7.2,,0,,,M,,M,,M,,,26,,37,
2008/9/18,2008,9,18,,14.4,,-2.2,,6.1,,11.9,,0,,,M,,M,,M,,,11,,41,
2008/9/19,2008,9,19,,16.1,,-2.1,,7,,11,,0,,,M,,M,,M,,,12,,46,
2008/9/20,2008,9,20,,13.8,,0.6,,7.2,,10.8,,0,,,M,,M,,M,,,13,,32,
2008/9/21,2008,9,21,,12.9,,-5.9,,3.5,,14.5,,0,,,M,,M,,M,,,,,<31,
2008/9/22,2008,9,22,,10.4,,-6.8,,1.8,,16.2,,0,,,M,,M,,M,,,,,<31,
2008/9/23,2008,9,23,,9.2,,-3.9,,2.7,,15.3,,0,,,M,,M,,M,,,,,<31,
2008/9/24,2008,9,24,,8.7,,-2.4,,3.2,,14.8,,0,,,M,,M,,M,,,,,<31,
2008/9/25,2008,9,25,,10.7,,-3.4,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2008/9/26,2008,9,26,,9.2,,-3.3,,3,,15,,0,,,M,,M,,M,,,,,<31,
2008/9/27,2008,9,27,,8.7,,-3,,2.9,,15.1,,0,,,M,,M,,M,,,,,<31,
2008/9/28,2008,9,28,,6.5,,-1.6,,2.5,,15.5,,0,,,M,,M,,M,,,,,<31,
2008/9/29,2008,9,29,,3.2,,-2.4,,0.4,,17.6,,0,,,M,,M,,M,,,,,<31,
2008/9/30,2008,9,30,,7.6,,-0.6,,3.5,,14.5,,0,,,M,,M,,M,,,12,,41,
2008/10/1,2008,10,1,,10.7,,0.5,,5.6,,12.4,,0,,,M,,M,,M,,,,,<31,
2008/10/2,2008,10,2,,7,,2.9,,5,,13,,0,,,M,,M,,M,,,,,<31,
2008/10/3,2008,10,3,,11.4,,-2.2,,4.6,,13.4,,0,,,M,,M,,M,,,15,,46,
2008/10/4,2008,10,4,,4.1,,-4.1,,0,,18,,0,,,M,,M,,M,,,,,<31,
2008/10/5,2008,10,5,,7.2,,-3.5,,1.9,,16.1,,0,,,M,,M,,M,,,,,<31,
2008/10/6,2008,10,6,,7.8,,-5.3,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2008/10/7,2008,10,7,,6.8,,-8.1,,-0.7,,18.7,,0,,,M,,M,,M,,,13,,33,
2008/10/8,2008,10,8,,4.9,,-5.1,,-0.1,,18.1,,0,,,M,,M,,M,,,,,<31,
2008/10/9,2008,10,9,,4.4,,-2.4,,1,,17,,0,,,M,,M,,M,,,13,,43,
2008/10/10,2008,10,10,,8.6,,0.2,,4.4,,13.6,,0,,,M,,M,,M,,,13,,61,
2008/10/11,2008,10,11,,10.9,,0.8,,5.9,,12.1,,0,,,M,,M,,M,,,12,,41,
2008/10/12,2008,10,12,,11.7,,0.1,,5.9,,12.1,,0,,,M,,M,,M,,,12,,44,
2008/10/13,2008,10,13,,7.8,,-3.1,,2.4,,15.6,,0,,,M,,M,,M,,,,,<31,
2008/10/14,2008,10,14,,6.9,,-2.9,,2,,16,,0,,,M,,M,,M,,,10,,32,
2008/10/15,2008,10,15,,6.2,,-1.5,,2.4,,15.6,,0,,,M,,M,,M,,,11,,32,
2008/10/16,2008,10,16,,4.9,,-1.5,,1.7,,16.3,,0,,,M,,M,,M,,,,,<31,
2008/10/17,2008,10,17,,-0.7,,-6.3,,-3.5,,21.5,,0,,,M,,M,,M,,,32,,33,
2008/10/18,2008,10,18,,-0.6,,-6.8,,-3.7,,21.7,,0,,,M,,M,,M,,,,,<31,
2008/10/19,2008,10,19,,1.8,,-6.8,,-2.5,,20.5,,0,,,M,,M,,M,,,,,<31,
2008/10/20,2008,10,20,,3.2,,-4.9,,-0.9,,18.9,,0,,,M,,M,,M,,,,,<31,
2008/10/21,2008,10,21,,5.7,,-11.3,,-2.8,,20.8,,0,,,M,,M,,M,,,12,,33,
2008/10/22,2008,10,22,,2.7,,-1.9,,0.4,,17.6,,0,,,M,,M,,M,,,21,,32,
2008/10/23,2008,10,23,,3.3,,-6.8,,-1.8,,19.8,,0,,,M,,M,,M,,,12,,35,
2008/10/24,2008,10,24,,1.5,,-10.6,,-4.6,,22.6,,0,,,M,,M,,M,,,35,,35,
2008/10/25,2008,10,25,,-7.8,,-20.3,,-14.1,,32.1,,0,,,M,,M,,M,,,,,<31,
2008/10/26,2008,10,26,,-7.1,,-17.4,,-12.3,,30.3,,0,,,M,,M,,M,,,,,<31,
2008/10/27,2008,10,27,,-9,,-10.4,,-9.7,,27.7,,0,,,M,,M,,M,,,,,<31,
2008/10/28,2008,10,28,,-10.1,,-21.2,,-15.7,,33.7,,0,,,M,,M,,M,,,,,<31,
2008/10/29,2008,10,29,,-9.8,,-13.7,,-11.8,,29.8,,0,,,M,,M,,M,,,,,<31,
2008/10/30,2008,10,30,,-9.3,,-19.1,,-14.2,,32.2,,0,,,M,,M,,M,,,,,<31,
2008/10/31,2008,10,31,,-9.8,,-18.6,,-14.2,,32.2,,0,,,M,,M,,M,,,,,<31,
2008/11/1,2008,11,1,,-7.1,,-9.9,,-8.5,,26.5,,0,,,M,,M,,M,,,,,<31,
2008/11/2,2008,11,2,,-5.2,,-7.3,,-6.3,,24.3,,0,,,M,,M,,M,,,,,<31,
2008/11/3,2008,11,3,,-1.6,,-13.4,,-7.5,,25.5,,0,,,M,,M,,M,,,,,<31,
2008/11/4,2008,11,4,,-5.6,,-14.3,,-10,,28,,0,,,M,,M,,M,,,,,<31,
2008/11/5,2008,11,5,,-8.2,,-10.6,,-9.4,,27.4,,0,,,M,,M,,M,,,,,<31,
2008/11/6,2008,11,6,,-8.6,,-20.6,,-14.6,,32.6,,0,,,M,,M,,M,,,,,<31,
2008/11/7,2008,11,7,,-0.2,,-11.4,,-5.8,,23.8,,0,,,M,,M,,M,,,,,<31,
2008/11/8,2008,11,8,,-11.2,,-19.5,,-15.4,,33.4,,0,,,M,,M,,M,,,,,<31,
2008/11/9,2008,11,9,,-12.2,,-19.5,,-15.9,,33.9,,0,,,M,,M,,M,,,,,<31,
2008/11/10,2008,11,10,,-10.2,,-15.8,,-13,,31,,0,,,M,,M,,M,,,,,<31,
2008/11/11,2008,11,11,,-10.8,,-21.2,,-16,,34,,0,,,M,,M,,M,,,,,<31,
2008/11/12,2008,11,12,,-8.6,,-16.9,,-12.8,,30.8,,0,,,M,,M,,M,,,,,<31,
2008/11/13,2008,11,13,,-8.4,,-20.6,,-14.5,,32.5,,0,,,M,,M,,M,,,,,<31,
2008/11/14,2008,11,14,,-7.6,,-20.7,,-14.2,,32.2,,0,,,M,,M,,M,,,,,<31,
2008/11/15,2008,11,15,,-6.9,,-20.1,,-13.5,,31.5,,0,,,M,,M,,M,,,,,<31,
2008/11/16,2008,11,16,,-15.4,,-23.6,,-19.5,,37.5,,0,,,M,,M,,M,,,,,<31,
2008/11/17,2008,11,17,,-17.3,,-28,,-22.7,,40.7,,0,,,M,,M,,M,,,,,<31,
2008/11/18,2008,11,18,,-23.3,,-30.2,,-26.8,,44.8,,0,,,M,,M,,M,,,,,<31,
2008/11/19,2008,11,19,,-19,,-29.2,,-24.1,,42.1,,0,,,M,,M,,M,,,,,<31,
2008/11/20,2008,11,20,,-14.7,,-23,,-18.9,,36.9,,0,,,M,,M,,M,,,,,<31,
2008/11/21,2008,11,21,,-14.7,,-26.7,,-20.7,,38.7,,0,,,M,,M,,M,,,,,<31,
2008/11/22,2008,11,22,,-15.6,,-26.9,,-21.3,,39.3,,0,,,M,,M,,M,,,,,<31,
2008/11/23,2008,11,23,,-7.9,,-19.4,,-13.7,,31.7,,0,,,M,,M,,M,,,,,<31,
2008/11/24,2008,11,24,,-3.8,,-18.4,,-11.1,,29.1,,0,,,M,,M,,M,,,12,,32,
2008/11/25,2008,11,25,,-2.4,,-7.7,,-5.1,,23.1,,0,,,M,,M,,M,,,11,,32,
2008/11/26,2008,11,26,,0.9,,-12.2,,-5.7,,23.7,,0,,,M,,M,,M,,,,,<31,
2008/11/27,2008,11,27,,2.2,,-9.6,,-3.7,,21.7,,0,,,M,,M,,M,,,12,,32,
2008/11/28,2008,11,28,,1.4,,-5.7,,-2.2,,20.2,,0,,,M,,M,,M,,,,,<31,
2008/11/29,2008,11,29,,3,,-5.8,,-1.4,,19.4,,0,,,M,,M,,M,,,12,,35,
2008/11/30,2008,11,30,,-3.5,,-16.9,,-10.2,,28.2,,0,,,M,,M,,M,,,,,<31,
2008/12/1,2008,12,1,,-9.9,,-26,,-18,,36,,0,,,M,,M,,M,,,,,<31,
2008/12/2,2008,12,2,,-25.7,,-32.3,,-29,,47,,0,,,M,,M,,M,,,,,<31,
2008/12/3,2008,12,3,,-19.8,,-30.7,,-25.3,,43.3,,0,,,M,,M,,M,,,,,<31,
2008/12/4,2008,12,4,,-13,,-19.8,,-16.4,,34.4,,0,,,M,,M,,M,,,,,<31,
2008/12/5,2008,12,5,,-14,,-21.7,,-17.9,,35.9,,0,,,M,,M,,M,,,,,<31,
2008/12/6,2008,12,6,,-10.5,,-14,,-12.3,,30.3,,0,,,M,,M,,M,,,,,<31,
2008/12/7,2008,12,7,,-8.8,,-11.9,,-10.4,,28.4,,0,,,M,,M,,M,,,,,<31,
2008/12/8,2008,12,8,,-11.6,,-25,,-18.3,,36.3,,0,,,M,,M,,M,,,33,,33,
2008/12/9,2008,12,9,,-19.4,,-21.9,,-20.7,,38.7,,0,,,M,,M,,M,,,,,<31,
2008/12/10,2008,12,10,,-17.3,,-23.5,,-20.4,,38.4,,0,,,M,,M,,M,,,,,<31,
2008/12/11,2008,12,11,,-8.7,,-20.2,,-14.5,,32.5,,0,,,M,,M,,M,,,31,,33,
2008/12/12,2008,12,12,,-9.5,,-25.5,,-17.5,,35.5,,0,,,M,,M,,M,,,31,,33,
2008/12/13,2008,12,13,,-22,,-37.2,,-29.6,,47.6,,0,,,M,,M,,M,,,,,<31,
2008/12/14,2008,12,14,,-29.1,,-37.4,,-33.3,,51.3,,0,,,M,,M,,M,,,,,<31,
2008/12/15,2008,12,15,,-28.7,,-34.2,,-31.5,,49.5,,0,,,M,,M,,M,,,,,<31,
2008/12/16,2008,12,16,,-26,,-33.6,,-29.8,,47.8,,0,,,M,,M,,M,,,,,<31,
2008/12/17,2008,12,17,,-31.4,,-37.6,,-34.5,,52.5,,0,,,M,,M,,M,,,,,<31,
2008/12/18,2008,12,18,,-32.8,,-37.9,,-35.4,,53.4,,0,,,M,,M,,M,,,,,<31,
2008/12/19,2008,12,19,,-31.8,,-36.9,,-34.4,,52.4,,0,,,M,,M,,M,,,,,<31,
2008/12/20,2008,12,20,,-33.4,,-38.7,,-36.1,,54.1,,0,,,M,,M,,M,,,,,<31,
2008/12/21,2008,12,21,,-34.9,,-39.3,,-37.1,,55.1,,0,,,M,,M,,M,,,,,<31,
2008/12/22,2008,12,22,,-35.4,,-39.7,,-37.6,,55.6,,0,,,M,,M,,M,,,,,<31,
2008/12/23,2008,12,23,,-31.3,,-39.3,,-35.3,,53.3,,0,,,M,,M,,M,,,,,<31,
2008/12/24,2008,12,24,,-28.1,,-35.6,,-31.9,,49.9,,0,,,M,,M,,M,,,,,<31,
2008/12/25,2008,12,25,,-24,,-32.9,,-28.5,,46.5,,0,,,M,,M,,M,,,,,<31,
2008/12/26,2008,12,26,,-19.3,,-32,,-25.7,,43.7,,0,,,M,,M,,M,,,,,<31,
2008/12/27,2008,12,27,,-19.1,,-25.4,,-22.3,,40.3,,0,,,M,,M,,M,,,,,<31,
2008/12/28,2008,12,28,,-20.7,,-23.8,,-22.3,,40.3,,0,,,M,,M,,M,,,32,,32,
2008/12/29,2008,12,29,,-23.7,,-37.6,,-30.7,,48.7,,0,,,M,,M,,M,,,,,<31,
2008/12/30,2008,12,30,,-29.1,,-38.6,,-33.9,,51.9,,0,,,M,,M,,M,,,,,<31,
2008/12/31,2008,12,31,,-30.5,,-39.8,,-35.2,,53.2,,0,,,M,,M,,M,,,,,<31,
