Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2002/8/7,2002,8,7,,17.3,,9.8,,13.6,,4.4,,0,,,M,,M,0,,,,3,,46,
2002/8/8,2002,8,8,,17.1,,7.8,,12.5,,5.5,,0,,,M,,M,0,,,,33,,35,
2002/8/9,2002,8,9,,24.8,,5.5,,15.2,,2.8,,0,,,M,,M,0,,,,,,<31,
2002/8/10,2002,8,10,,25.8,,14.3,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
2002/8/11,2002,8,11,,31.1,,17.7,,24.4,,0,,6.4,,,M,,M,0,,,,,,<31,
2002/8/12,2002,8,12,,31,,15.8,,23.4,,0,,5.4,,,M,,M,0,,,,26,,32,
2002/8/13,2002,8,13,,28.3,,16.1,,22.2,,0,,4.2,,,M,,M,0,,,,31,,33,
2002/8/14,2002,8,14,,32.7,,16.8,,24.8,,0,,6.8,,,M,,M,0,,,,,,<31,
2002/8/15,2002,8,15,,32.1,,20,,26.1,,0,,8.1,,,M,,M,0,,,,22,,33,
2002/8/16,2002,8,16,,30.6,,19.6,,25.1,,0,,7.1,,,M,,M,6,,,,32,,37,
2002/8/17,2002,8,17,,25.7,,14.8,,20.3,,0,,2.3,,,M,,M,3,,,,28,,35,
2002/8/18,2002,8,18,,24.7,,13.9,,19.3,,0,,1.3,,,M,,M,1,,,,,,<31,
2002/8/19,2002,8,19,,22.9,,14.1,,18.5,,0,,0.5,,,M,,M,2,,,,,,<31,
2002/8/20,2002,8,20,,20.6,,9,,14.8,,3.2,,0,,,M,,M,0,,,,30,,32,
2002/8/21,2002,8,21,,25.4,,8,,16.7,,1.3,,0,,,M,,M,1,,,,24,,35,
2002/8/22,2002,8,22,,18.5,,11.1,,14.8,,3.2,,0,,,M,,M,1.1,,,,31,,50,
2002/8/23,2002,8,23,,17.4,,7.9,,12.7,,5.3,,0,,,M,,M,1.9,,,,30,,32,
2002/8/24,2002,8,24,,25.3,,7,,16.2,,1.8,,0,,,M,,M,0,,,,17,,32,
2002/8/25,2002,8,25,,21.1,,11.3,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2002/8/26,2002,8,26,,22.6,,10.3,,16.5,,1.5,,0,,,M,,M,1,,,,29,,46,
2002/8/27,2002,8,27,,18.6,,10.1,,14.4,,3.6,,0,,,M,,M,0,,,,31,,41,
2002/8/28,2002,8,28,,19.2,,7.3,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
2002/8/29,2002,8,29,,25.7,,6.3,,16,,2,,0,,,M,,M,0,,,,22,,37,
2002/8/30,2002,8,30,,17.4,,1.5,,9.5,,8.5,,0,,,M,,M,0,,,,2,,37,
2002/8/31,2002,8,31,,19.3,,-0.2,,9.6,,8.4,,0,,,M,,M,0,,,,,,<31,
2002/9/1,2002,9,1,,26.8,,4.3,,15.6,,2.4,,0,,,M,,M,0,,,,,,<31,
2002/9/2,2002,9,2,,28.1,,12.9,,20.5,,0,,2.5,,,M,,M,1,,,,19,,33,
2002/9/3,2002,9,3,,26.4,,13.1,,19.8,,0,,1.8,,,M,,M,0,,,,15,,37,
2002/9/4,2002,9,4,,23.6,,16.5,,20.1,,0,,2.1,,,M,,M,13.9,,,,,,<31,
2002/9/5,2002,9,5,,16.6,,10.7,,13.7,,4.3,,0,,,M,,M,3.1,,,,30,,56,
2002/9/6,2002,9,6,,16.6,,10.3,,13.5,,4.5,,0,,,M,,M,0,,,,33,,52,
2002/9/7,2002,9,7,,16.5,,12,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2002/9/8,2002,9,8,,15.9,,12.8,,14.4,,3.6,,0,,,M,,M,0,,,,,,<31,
2002/9/9,2002,9,9,,16.1,,14,,15.1,,2.9,,0,,,M,,M,0,,,,,,<31,
2002/9/10,2002,9,10,,23.3,,12.7,,18,,0,,0,,,M,,M,0,,,,,,<31,
2002/9/11,2002,9,11,,12.8,,7.8,,10.3,,7.7,,0,,,M,,M,33,,,,33,,32,
2002/9/12,2002,9,12,,12.9,,2.8,,7.9,,10.1,,0,,,M,,M,2,,,,32,,41,
2002/9/13,2002,9,13,,17.8,,2.9,,10.4,,7.6,,0,,,M,,M,4,,,,32,,59,
2002/9/14,2002,9,14,,18,,4.9,,11.5,,6.5,,0,,,M,,M,0,,,,32,,32,
2002/9/15,2002,9,15,,14.9,,4.2,,9.6,,8.4,,0,,,M,,M,5,,,,31,,46,
2002/9/16,2002,9,16,,15.2,,3.2,,9.2,,8.8,,0,,,M,,M,0,,,,,,<31,
2002/9/17,2002,9,17,,18,,2.9,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2002/9/18,2002,9,18,,14.8,,0.5,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
2002/9/19,2002,9,19,,22.2,,2.5,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2002/9/20,2002,9,20,,22.6,,13.5,,18.1,,0,,0.1,,,M,,M,0,,,,23,,41,
2002/9/21,2002,9,21,,24.4,,14,,19.2,,0,,1.2,,,M,,M,6,,,,,,<31,
2002/9/22,2002,9,22,,22.4,,18.6,,20.5,,0,,2.5,,,M,,M,2,,,,,,<31,
2002/9/23,2002,9,23,,21.2,,5.3,,13.3,,4.7,,0,,,M,,M,2,,,,16,,41,
2002/9/24,2002,9,24,,17.5,,3.1,,10.3,,7.7,,0,,,M,,M,0,,,,,,<31,
2002/9/25,2002,9,25,,19,,2.2,,10.6,,7.4,,0,,,M,,M,0,,,,,,<31,
2002/9/26,2002,9,26,,22.1,,4.3,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2002/9/27,2002,9,27,,20.2,,6.8,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
2002/9/28,2002,9,28,,13.2,,4.6,,8.9,,9.1,,0,,,M,,M,2.9,,,,32,,57,
2002/9/29,2002,9,29,,8.7,,-0.8,,4,,14,,0,,,M,,M,0,,,,32,,41,
2002/9/30,2002,9,30,,16.3,,-0.2,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
2002/10/1,2002,10,1,,19.5,,12.1,,15.8,,2.2,,0,,,M,,M,,M,,,29,,37,
2002/10/2,2002,10,2,,22.3,,7.6,,15,,3,,0,,,M,,M,,M,,,30,,48,
2002/10/3,2002,10,3,,8.2,,-2.4,,2.9,,15.1,,0,,,M,,M,0,,,,32,,39,
2002/10/4,2002,10,4,,13.6,,-3.8,,4.9,,13.1,,0,,,M,,M,0,,,,15,,48,
2002/10/5,2002,10,5,,21.5,,6.1,,13.8,,4.2,,0,,,M,,M,2,,,,16,,57,
2002/10/6,2002,10,6,,8.4,,0.9,,4.7,,13.3,,0,,,M,,M,0,,,,30,,37,
2002/10/7,2002,10,7,,12,,1.3,,6.7,,11.3,,0,,,M,,M,0,,,,15,,57,
2002/10/8,2002,10,8,,6.2,,-1.5,,2.4,,15.6,,0,,,M,,M,,M,,,,,<31,
2002/10/9,2002,10,9,,7.5,,-2.3,,2.6,,15.4,,0,,,M,,M,0,,,,,,<31,
2002/10/10,2002,10,10,,5.2,,1.3,,3.3,,14.7,,0,,,M,,M,0,,,,16,,32,
2002/10/11,2002,10,11,,10.2,,0.5,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
2002/10/12,2002,10,12,,10.8,,-0.6,,5.1,,12.9,,0,,,M,,M,0,,,,,,<31,
2002/10/13,2002,10,13,,15.9,,7,,11.5,,6.5,,0,,,M,,M,2,,,,17,,43,
2002/10/14,2002,10,14,,10.1,,0.2,,5.2,,12.8,,0,,,M,,M,8,,,,29,,70,
2002/10/15,2002,10,15,,5.8,,-4.5,,0.7,,17.3,,0,,,M,,M,0,,,,32,,41,
2002/10/16,2002,10,16,,7.9,,-5.6,,1.2,,16.8,,0,,,M,,M,0,,,,13,,32,
2002/10/17,2002,10,17,,9.6,,2.8,,6.2,,11.8,,0,,,M,,M,3.1,,,,14,,65,
2002/10/18,2002,10,18,,6.3,,1,,3.7,,14.3,,0,,,M,,M,0,,,,25,,41,
2002/10/19,2002,10,19,,3.6,,-1.7,,1,,17,,0,,,M,,M,6,,,,,,<31,
2002/10/20,2002,10,20,,2.2,,-1.2,,0.5,,17.5,,0,,,M,,M,0,,,,29,,39,
2002/10/21,2002,10,21,,1.8,,-2,,-0.1,,18.1,,0,,,M,,M,0,,,,30,,41,
2002/10/22,2002,10,22,,3.8,,0.4,,2.1,,15.9,,0,,,M,,M,0,,,,29,,46,
2002/10/23,2002,10,23,,5.6,,0.9,,3.3,,14.7,,0,,,M,,M,0,,,,,,<31,
2002/10/24,2002,10,24,,6.1,,-2.9,,1.6,,16.4,,0,,,M,,M,0,,,,,,<31,
2002/10/25,2002,10,25,,3.8,,-3.2,,0.3,,17.7,,0,,,M,,M,0,,,,,,<31,
2002/10/26,2002,10,26,,4.7,,-3,,0.9,,17.1,,0,,,M,,M,3,,,,15,,37,
2002/10/27,2002,10,27,,2.6,,0.2,,1.4,,16.6,,0,,,M,,M,5,,,,,,<31,
2002/10/28,2002,10,28,,2.1,,-1.2,,0.5,,17.5,,0,,,M,,M,4,,,,30,,50,
2002/10/29,2002,10,29,,1.3,,-2.1,,-0.4,,18.4,,0,,,M,,M,1,,,,31,,63,
2002/10/30,2002,10,30,,0.5,,-2.6,,-1.1,,19.1,,0,,,M,,M,0,,,,32,,46,
2002/10/31,2002,10,31,,0.4,,-4.5,,-2.1,,20.1,,0,,,M,,M,0,,,,32,,37,
2002/11/1,2002,11,1,,0.2,,-4.8,,-2.3,,20.3,,0,,,M,,M,0,,,,,,<31,
2002/11/2,2002,11,2,,-2.1,,-5.9,,-4,,22,,0,,,M,,M,4,,,,34,,54,
2002/11/3,2002,11,3,,-1.7,,-5,,-3.4,,21.4,,0,,,M,,M,0,,,,32,,46,
2002/11/4,2002,11,4,,-1.1,,-12.9,,-7,,25,,0,,,M,,M,0,,,,,,<31,
2002/11/5,2002,11,5,,0.7,,-15.6,,-7.5,,25.5,,0,,,M,,M,0,,,,,,<31,
2002/11/6,2002,11,6,,0.3,,-8.2,,-4,,22,,0,,,M,,M,3,,,,16,,37,
2002/11/7,2002,11,7,,-1.4,,-10.9,,-6.2,,24.2,,0,,,M,,M,9,,,,30,,59,
2002/11/8,2002,11,8,,-2.7,,-15.3,,-9,,27,,0,,,M,,M,0,,,,16,,37,
2002/11/9,2002,11,9,,0.9,,-2.7,,-0.9,,18.9,,0,,,M,,M,0,,,,32,,39,
2002/11/10,2002,11,10,,5,,0.9,,3,,15,,0,,,M,,M,0,,,,,,<31,
2002/11/11,2002,11,11,,15.3,,2.7,,9,,9,,0,,,M,,M,2,,,,29,,43,
2002/11/12,2002,11,12,,3.5,,-1.1,,1.2,,16.8,,0,,,M,,M,0,,,,32,,32,
2002/11/13,2002,11,13,,2,,-0.7,,0.7,,17.3,,0,,,M,,M,0,,,,,,<31,
2002/11/14,2002,11,14,,3.5,,-3.7,,-0.1,,18.1,,0,,,M,,M,,M,,,,,<31,
2002/11/15,2002,11,15,,3.5,,-6.5,,-1.5,,19.5,,0,,,M,,M,,M,,,30,E,44,E
2002/11/16,2002,11,16,,-2.9,,-11.9,,-7.4,,25.4,,0,,,M,,M,0,,,,31,,39,
2002/11/17,2002,11,17,,-2.7,,-11.7,,-7.2,,25.2,,0,,,M,,M,4.1,,,,10,,32,
2002/11/18,2002,11,18,,-2.8,,-5.2,,-4,,22,,0,,,M,,M,30.9,,,,2,,56,
2002/11/19,2002,11,19,,-2.5,,-10.2,,-6.4,,24.4,,0,,,M,,M,0,,,,32,,32,
2002/11/20,2002,11,20,,1.1,,-6.1,,-2.5,,20.5,,0,,,M,,M,0,,,,,,<31,
2002/11/21,2002,11,21,,1.8,,-3.7,,-1,,19,,0,,,M,,M,0,,,,,,<31,
2002/11/22,2002,11,22,,2.2,,0.8,,1.5,,16.5,,0,,,M,,M,8,,,,,,<31,
2002/11/23,2002,11,23,,1.1,,-1.4,,-0.2,,18.2,,0,,,M,,M,17.9,,,,32,,78,
2002/11/24,2002,11,24,,-0.6,,-2.8,,-1.7,,19.7,,0,,,M,,M,7,,,,28,,69,
2002/11/25,2002,11,25,,-0.9,,-4.5,,-2.7,,20.7,,0,,,M,,M,0,,,,30,,41,
2002/11/26,2002,11,26,,-1.9,,-6.4,,-4.2,,22.2,,0,,,M,,M,0,,,,26,,39,
2002/11/27,2002,11,27,,-5.1,,-8.6,,-6.9,,24.9,,0,,,M,,M,0,,,,30,,43,
2002/11/28,2002,11,28,,-8.3,,-10.5,,-9.4,,27.4,,0,,,M,,M,0,,,,30,,43,
2002/11/29,2002,11,29,,-5.9,,-13.6,,-9.8,,27.8,,0,,,M,,M,0,,,,,,<31,
2002/11/30,2002,11,30,,-2.1,,-9,,-5.6,,23.6,,0,,,M,,M,0,,,,,,<31,
2002/12/1,2002,12,1,,-0.4,,-6.6,,-3.5,,21.5,,0,,,M,,M,3,,,,29,,41,
2002/12/2,2002,12,2,,-6.6,,-18.9,,-12.8,,30.8,,0,,,M,,M,0,,,,35,,44,
2002/12/3,2002,12,3,,-7.9,,-19.2,,-13.6,,31.6,,0,,,M,,M,5,,,,31,,65,
2002/12/4,2002,12,4,,-10.6,,-15.4,,-13,,31,,0,,,M,,M,0,,,,31,,52,
2002/12/5,2002,12,5,,-7.1,,-21.9,,-14.5,,32.5,,0,,,M,,M,0,,,,,,<31,
2002/12/6,2002,12,6,,-9.3,,-22.4,,-15.9,,33.9,,0,,,M,,M,0,,,,,,<31,
2002/12/7,2002,12,7,,-2.7,,-18.9,,-10.8,,28.8,,0,,,M,,M,0,,,,16,,41,
2002/12/8,2002,12,8,,-3,,-20.3,,-11.7,,29.7,,0,,,M,,M,3,,,,30,,69,
2002/12/9,2002,12,9,,-14.9,,-22.3,,-18.6,,36.6,,0,,,M,,M,0,,,,31,,56,
2002/12/10,2002,12,10,,-4.6,,-14.9,,-9.8,,27.8,,0,,,M,,M,1,,,,,,<31,
2002/12/11,2002,12,11,,-4.5,,-17.6,,-11.1,,29.1,,0,,,M,,M,1,,,,,,<31,
2002/12/12,2002,12,12,,-0.2,,-12.8,,-6.5,,24.5,,0,,,M,,M,0,,,,,,<31,
2002/12/13,2002,12,13,,1.2,,-9.7,,-4.3,,22.3,,0,,,M,,M,0,,,,,,<31,
2002/12/14,2002,12,14,,0.3,,-2.3,,-1,,19,,0,,,M,,M,8,,,,,,<31,
2002/12/15,2002,12,15,,0,,-5.8,,-2.9,,20.9,,0,,,M,,M,6,,,,34,,50,
2002/12/16,2002,12,16,,-5.7,,-9.8,,-7.8,,25.8,,0,,,M,,M,0,,,,34,,44,
2002/12/17,2002,12,17,,-8.5,,-10.8,,-9.7,,27.7,,0,,,M,,M,2,,,,34,,39,
2002/12/18,2002,12,18,,-4.5,,-12.1,,-8.3,,26.3,,0,,,M,,M,0,,,,28,,37,
2002/12/19,2002,12,19,,-3,,-18.2,,-10.6,,28.6,,0,,,M,,M,0,,,,,,<31,
2002/12/20,2002,12,20,,0.8,,-5.2,,-2.2,,20.2,,0,,,M,,M,7,,,,,,<31,
2002/12/21,2002,12,21,,2.1,,-2.4,,-0.2,,18.2,,0,,,M,,M,11,,,,24,,43,
2002/12/22,2002,12,22,,1.7,,-3.3,,-0.8,,18.8,,0,,,M,,M,0,,,,,,<31,
2002/12/23,2002,12,23,,-0.9,,-7.5,,-4.2,,22.2,,0,,,M,,M,0,,,,,,<31,
2002/12/24,2002,12,24,,-6.3,,-10.4,,-8.4,,26.4,,0,,,M,,M,0,,,,30,,44,
2002/12/25,2002,12,25,,-5.5,,-13.8,,-9.7,,27.7,,0,,,M,,M,0,,,,,,<31,
2002/12/26,2002,12,26,,-6.3,,-12,,-9.2,,27.2,,0,,,M,,M,2,,,,32,,50,
2002/12/27,2002,12,27,,-9.5,,-19.1,,-14.3,,32.3,,0,,,M,,M,1,,,,33,,56,
2002/12/28,2002,12,28,,-7.7,,-20.2,,-14,,32,,0,,,M,,M,0,,,,,,<31,
2002/12/29,2002,12,29,,-2.6,,-12.8,,-7.7,,25.7,,0,,,M,,M,0,,,,32,,46,
2002/12/30,2002,12,30,,-12.5,,-17.5,,-15,,33,,0,,,M,,M,0,,,,31,,48,
2002/12/31,2002,12,31,,-7.6,,-20.8,,-14.2,,32.2,,0,,,M,,M,10,,,,,,<31,
